Time (s),anat_pos_1,anat_pos_2,anat_pos_3,anat_pos_4,anat_pos_5,robo_pos_1,robo_pos_2,robo_pos_3,robo_pos_4,robo_pos_5,anat_vel_1,anat_vel_2,anat_vel_3,anat_vel_4,anat_vel_5,robo_vel_1,robo_vel_2,robo_vel_3,robo_vel_4,robo_vel_5
5.7785,-0.450919,0.222226,0.199215,0.192685,0.0850238,-0.450919,0.222226,0.0920751,0.0949293,0.113233,0.057082,0.00822924,-0.0880133,0.0472442,-0.00520099,0.057082,0.00822924,-0.00593122,-0.000447497,-0.00712579
5.7795,-0.450847,0.222226,0.199153,0.192731,0.0850203,-0.450847,0.222226,0.0920706,0.0949293,0.113229,0.051592,0.00822924,-0.0804556,0.0540212,-0.00497891,0.051592,0.00822924,-0.0059865,-0.000436597,-0.0063867
5.78051,-0.450776,0.222226,0.199044,0.192743,0.0850153,-0.450776,0.222226,0.0920661,0.0949293,0.11322,0.0547495,0.00822924,-0.0849212,0.0478183,-0.00505207,0.0547495,0.00822924,-0.00582855,-0.000426215,-0.00683819
5.78151,-0.450776,0.222277,0.198982,0.192789,0.0850118,-0.450776,0.222277,0.0920617,0.0949293,0.113215,0.0547495,0.00801832,-0.0832791,0.0564085,-0.00512101,0.0547495,0.00801832,-0.00618639,-0.000416316,-0.0065675
5.7825,-0.450704,0.222277,0.198906,0.192915,0.0850063,-0.450704,0.222277,0.0920527,0.0949293,0.113211,0.0561826,0.00801832,-0.0879687,0.0389458,-0.00500601,0.0561826,0.00801832,-0.00547814,-0.000406866,-0.00720107
5.78352,-0.450632,0.222277,0.198845,0.192961,0.0850028,-0.450632,0.222277,0.0920482,0.0949293,0.113206,0.0470634,0.00801832,-0.0724483,0.0432226,-0.00439471,0.0470634,0.00801832,-0.00512603,-0.000397835,-0.00583559
5.7845,-0.450632,0.222277,0.198735,0.192972,0.0849978,-0.450632,0.222277,0.0920437,0.0949293,0.113197,0.0470634,0.00801832,-0.0715538,0.0440344,-0.00436028,0.0470634,0.00801832,-0.00512607,-0.000389197,-0.00574062
5.78551,-0.450561,0.222277,0.198674,0.193018,0.0849943,-0.450561,0.222277,0.0920392,0.0949293,0.113193,0.0479031,0.00801832,-0.0737165,0.0598636,-0.00472507,0.0479031,0.00801832,-0.0059806,-0.000380926,-0.00568491
5.78652,-0.450561,0.222277,0.198612,0.193064,0.0849908,-0.450561,0.222277,0.0920348,0.0949293,0.113188,0.0479031,0.00801832,-0.0766336,0.051275,-0.00469129,0.0479031,0.00801832,-0.00565118,-0.000372999,-0.006044
5.78752,-0.450489,0.222277,0.198489,0.193155,0.0849839,-0.450489,0.222277,0.0920258,0.0949293,0.113179,0.0439766,0.00801832,-0.0754078,0.0513114,-0.00463014,0.0439766,0.00801832,-0.00560156,-0.000365395,-0.00593395
5.78851,-0.450418,0.222277,0.198427,0.193201,0.0849804,-0.450418,0.222277,0.0920213,0.0949293,0.113175,0.0419164,0.00801832,-0.0692175,0.0595618,-0.0044978,0.0419164,0.00801832,-0.00578187,-0.000358096,-0.00529146
5.78952,-0.450418,0.222277,0.198366,0.193247,0.0849769,-0.450418,0.222277,0.0920168,0.0949293,0.113171,0.0419164,0.00801832,-0.0712053,0.0495681,-0.00439968,0.0419164,0.00801832,-0.00535055,-0.000351082,-0.0055941
5.79051,-0.450346,0.222328,0.19829,0.193373,0.0849713,-0.450346,0.222328,0.0920079,0.0949293,0.113166,0.04327,0.00710733,-0.0683021,0.0645022,-0.0045298,0.04327,0.00710733,-0.00597998,-0.000344338,-0.00513067
5.79151,-0.450346,0.222328,0.198229,0.193419,0.0849678,-0.450346,0.222328,0.0920034,0.0949293,0.113162,0.04327,0.00710733,-0.0690849,0.0602937,-0.0044821,0.04327,0.00710733,-0.00579293,-0.000337848,-0.00525008
5.79252,-0.450274,0.222328,0.198167,0.193465,0.0849643,-0.450274,0.222328,0.0919989,0.0949293,0.113157,0.0383264,0.00710733,-0.0662625,0.0624621,-0.00439024,0.0383264,0.00710733,-0.00579312,-0.000331597,-0.0049772
5.79352,-0.450274,0.222328,0.198106,0.193511,0.0849608,-0.450274,0.222328,0.0919944,0.0949293,0.113153,0.0383264,0.00710733,-0.0640726,0.0569715,-0.00419067,0.0383264,0.00710733,-0.00543655,-0.000325574,-0.0048674
5.79453,-0.450203,0.222328,0.198044,0.193557,0.0849573,-0.450203,0.222328,0.09199,0.0949293,0.113148,0.037263,0.00710733,-0.0643262,0.042553,-0.00393993,0.037263,0.00710733,-0.00472529,-0.000319766,-0.00508999
5.79552,-0.450203,0.222328,0.197935,0.193568,0.0849524,-0.450203,0.222328,0.0919855,0.0949293,0.113139,0.037263,0.00710733,-0.0657484,0.036789,-0.00389374,0.037263,0.00710733,-0.00448531,-0.000314162,-0.00528597
5.79652,-0.450203,0.222328,0.197921,0.193649,0.0849503,-0.450203,0.222328,0.091981,0.0949293,0.113139,0.037263,0.00710733,-0.0659983,0.0378657,-0.00391744,0.037263,0.00710733,-0.00454208,-0.00030875,-0.00528597
5.79752,-0.450203,0.222328,0.197859,0.193695,0.0849468,-0.450203,0.222328,0.0919765,0.0949293,0.113135,0.037263,0.00710733,-0.0567239,0.0413883,-0.00356905,0.037263,0.00710733,-0.00437923,-0.000303522,-0.00445607
5.79853,-0.450131,0.222379,0.197798,0.193741,0.0849433,-0.450131,0.222379,0.091972,0.0949293,0.11313,0.0308396,0.00785901,-0.0514864,0.0452086,-0.00340231,0.0308396,0.00785901,-0.00437587,-0.000298468,-0.00395902
5.79952,-0.450131,0.222379,0.197736,0.193787,0.0849398,-0.450131,0.222379,0.0919676,0.0949293,0.113126,0.0308396,0.00785901,-0.0519998,0.0494654,-0.00349455,0.0308396,0.00785901,-0.00460028,-0.00029358,-0.00393594
5.80053,-0.450131,0.222379,0.197675,0.193832,0.0849363,-0.450131,0.222379,0.0919631,0.0949293,0.113121,0.0308396,0.00785901,-0.0478753,0.0429372,-0.00319349,0.0308396,0.00785901,-0.0041244,-0.000288849,-0.00368066
5.80153,-0.45006,0.222379,0.197627,0.193798,0.0849349,-0.45006,0.222379,0.0919631,0.0949293,0.113117,0.0271014,0.00785901,-0.0497036,0.0417008,-0.00324609,0.0271014,0.00785901,-0.0041244,-0.000284268,-0.0038463
5.80253,-0.45006,0.222379,0.197613,0.193878,0.0849328,-0.45006,0.222379,0.0919586,0.0949293,0.113117,0.0271014,0.00785901,-0.0488171,0.0362358,-0.00310546,0.0271014,0.00785901,-0.00381734,-0.00027983,-0.0038463
5.80353,-0.449988,0.222379,0.197551,0.193924,0.0849293,-0.449988,0.222379,0.0919541,0.0949293,0.113112,0.0268303,0.00785901,-0.0477412,0.0296895,-0.00293765,0.0268303,0.00785901,-0.00345031,-0.000275529,-0.00384615
5.80453,-0.449988,0.222379,0.197504,0.19389,0.0849278,-0.449988,0.222379,0.0919541,0.0949293,0.113108,0.0268303,0.00785901,-0.0477991,0.0297264,-0.00293598,0.0268303,0.00785901,-0.00345031,-0.000271357,-0.00384614
5.80552,-0.449988,0.222379,0.197442,0.193936,0.0849243,-0.449988,0.222379,0.0919496,0.0949293,0.113103,0.0268303,0.00785901,-0.0433385,0.0258289,-0.00266753,0.0268303,0.00785901,-0.00309344,-0.000267311,-0.00352564
5.80653,-0.449917,0.222379,0.197428,0.194016,0.0849223,-0.449917,0.222379,0.0919452,0.0949293,0.113103,0.0250751,0.00785901,-0.0440998,0.0299864,-0.00276987,0.0250751,0.00785901,-0.00332259,-0.000263383,-0.00352564
5.80754,-0.449917,0.222379,0.197381,0.193982,0.0849208,-0.449917,0.222379,0.0919452,0.0949293,0.113099,0.0250751,0.00785901,-0.041264,0.0321107,-0.00267921,0.0250751,0.00785901,-0.00332259,-0.000259569,-0.00325447
5.80853,-0.449845,0.222379,0.197333,0.193947,0.0849194,-0.449845,0.222379,0.0919452,0.0949293,0.113094,0.0268296,0.00785901,-0.0413158,0.0321429,-0.00267773,0.0268296,0.00785901,-0.00332259,-0.000255864,-0.00325451
5.80953,-0.449845,0.22243,0.197271,0.193993,0.0849159,-0.449845,0.22243,0.0919407,0.0949293,0.11309,0.0268296,0.00625961,-0.0408058,0.0151219,-0.00234982,0.0268296,0.00625961,-0.00245787,-0.000252263,-0.00345243
5.81054,-0.449845,0.22243,0.197271,0.193993,0.0849159,-0.449845,0.22243,0.0919407,0.0949293,0.11309,0.0268296,0.00625961,-0.0408551,0.0151553,-0.00234841,0.0268296,0.00625961,-0.00245787,-0.000248762,-0.00345243
5.81154,-0.449845,0.22243,0.197223,0.193958,0.0849144,-0.449845,0.22243,0.0919407,0.0949293,0.113085,0.0268296,0.00625961,-0.0381398,0.0171855,-0.00226179,0.0268296,0.00625961,-0.00245787,-0.000245357,-0.00319308
5.81254,-0.449773,0.22243,0.197162,0.194004,0.0849109,-0.449773,0.22243,0.0919362,0.0949293,0.113081,0.0253108,0.00625961,-0.0382992,0.00914838,-0.00212258,0.0253108,0.00625961,-0.00206237,-0.000242043,-0.0033183
5.81355,-0.449773,0.22243,0.197114,0.19397,0.0849094,-0.449773,0.22243,0.0919362,0.0949293,0.113076,0.0253108,0.00625961,-0.0405534,0.00757778,-0.00218948,0.0253108,0.00625961,-0.00206237,-0.000238819,-0.00352568
5.81454,-0.449702,0.22243,0.197114,0.19397,0.0849094,-0.449702,0.22243,0.0919362,0.0949293,0.113076,0.024842,0.00625961,-0.0405976,0.00760766,-0.00218821,0.024842,0.00625961,-0.00206237,-0.000235678,-0.00352568
5.81554,-0.449702,0.22248,0.197066,0.193935,0.0849079,-0.449702,0.22248,0.0919362,0.0949293,0.113072,0.024842,0.00598029,-0.0377654,0.00971641,-0.00209827,0.024842,0.00598029,-0.00206237,-0.00023262,-0.0032558
5.81655,-0.449702,0.22248,0.197019,0.193901,0.0849065,-0.449702,0.22248,0.0919362,0.0949293,0.113067,0.024842,0.00598029,-0.0406867,0.00765785,-0.00218597,0.024842,0.00598029,-0.00206237,-0.00022964,-0.00352613
5.81754,-0.449702,0.22248,0.196971,0.193866,0.084905,-0.449702,0.22248,0.0919362,0.0949293,0.113063,0.024842,0.00598029,-0.0450971,0.00451964,-0.00231969,0.024842,0.00598029,-0.00206237,-0.000226735,-0.00393634
5.81854,-0.44963,0.22248,0.196909,0.193912,0.0849015,-0.44963,0.22248,0.0919317,0.0949293,0.113058,0.0243909,0.00598029,-0.0393078,-0.00604081,-0.00187634,0.0243909,0.00598029,-0.00132907,-0.000223903,-0.00360144
5.81955,-0.44963,0.22248,0.196909,0.193912,0.0849015,-0.44963,0.22248,0.0919317,0.0949293,0.113058,0.0243909,0.00598029,-0.0393467,-0.00601453,-0.00187523,0.0243909,0.00598029,-0.00132907,-0.000221141,-0.00360144
5.82055,-0.44963,0.22248,0.196862,0.193877,0.0849,-0.44963,0.22248,0.0919317,0.0949293,0.113054,0.0243909,0.00598029,-0.0385851,-0.00541138,-0.0018495,0.0243909,0.00598029,-0.00132907,-0.000218445,-0.00352641
5.82155,-0.44963,0.222531,0.196814,0.193843,0.0848986,-0.44963,0.222531,0.0919317,0.0949293,0.11305,0.0243909,0.00649798,-0.0386198,-0.0053861,-0.0018484,0.0243909,0.00649798,-0.00132907,-0.000215815,-0.0035262
5.82255,-0.449559,0.222531,0.1968,0.193923,0.0848965,-0.449559,0.222531,0.0919272,0.0949293,0.11305,0.0216378,0.00649798,-0.0379515,-0.00946157,-0.00174398,0.0216378,0.00649798,-0.00110079,-0.000213248,-0.0035262
5.82355,-0.449559,0.222531,0.196752,0.193889,0.084895,-0.449559,0.222531,0.0919272,0.0949293,0.113045,0.0216378,0.00649798,-0.0350228,-0.00313861,-0.0014751,0.0216378,0.00649798,-0.00110079,0,-0.00296938
5.82456,-0.449559,0.222531,0.196705,0.193854,0.0848936,-0.449559,0.222531,0.0919272,0.0949293,0.113041,0.0216378,0.00649798,-0.0394359,-0.00633635,-0.00161135,0.0216378,0.00649798,-0.00110079,0,-0.00338368
5.82555,-0.449487,0.222582,0.196657,0.19382,0.0848921,-0.449487,0.222582,0.0919272,0.0949293,0.113036,0.0216381,0.00759621,-0.0374088,-0.00486958,-0.00154881,0.0216381,0.00759621,-0.00110079,0,-0.0031934
5.82655,-0.449487,0.222582,0.196657,0.19382,0.0848921,-0.449487,0.222582,0.0919272,0.0949293,0.113036,0.0216381,0.00759621,-0.0374088,-0.00486958,-0.00154881,0.0216381,0.00759621,-0.00110079,0,-0.0031934
5.82757,-0.449487,0.222582,0.196609,0.193785,0.0848906,-0.449487,0.222582,0.0919272,0.0949293,0.113032,0.0216381,0.00759621,-0.0367785,-0.0044145,-0.00152938,0.0216381,0.00759621,-0.00110079,0,-0.00313425
5.82902,-0.449487,0.222582,0.196562,0.19375,0.0848892,-0.449487,0.222582,0.0919272,0.0949293,0.113027,0.0216381,0.00759621,-0.039449,-0.00635015,-0.00161185,0.0216381,0.00759621,-0.00110079,0,-0.00338495
5.82962,-0.449415,0.222633,0.196548,0.193831,0.0848871,-0.449415,0.222633,0.0919227,0.0949293,0.113027,0.0201744,0.00998034,-0.0388069,-0.0100878,-0.0015176,0.0201744,0.00998034,-0.000892683,0,-0.00338495
5.83063,-0.449415,0.222633,0.1965,0.193796,0.0848857,-0.449415,0.222633,0.0919227,0.0949293,0.113023,0.0201744,0.00998034,-0.0338439,-0.00649369,-0.00136441,0.0201744,0.00998034,-0.000892683,0,-0.00291904
5.83162,-0.449415,0.222633,0.196452,0.193762,0.0848842,-0.449415,0.222633,0.0919227,0.0949293,0.113018,0.0201744,0.00998034,-0.0349427,-0.00729089,-0.00139836,0.0201744,0.00998034,-0.000892683,0,-0.00302221
5.83339,-0.449415,0.222633,0.196452,0.193762,0.0848842,-0.449415,0.222633,0.0919227,0.0949293,0.113018,0.0201744,0.00998034,-0.0349427,-0.00729089,-0.00139836,0.0201744,0.00998034,-0.000892683,0,-0.00302221
5.83601,-0.449415,0.222684,0.196309,0.193658,0.0848798,-0.449415,0.222684,0.0919227,0.0949293,0.113005,0.0201744,0.0109725,-0.034943,-0.00729468,-0.00139845,0.0201744,0.0109725,-0.000892683,0,-0.00302226
5.83704,-0.449344,0.222735,0.196295,0.193739,0.0848777,-0.449344,0.222735,0.0919183,0.0949293,0.113005,0.0153327,0.0128516,-0.0344955,-0.00989991,-0.00133275,0.0153327,0.0128516,-0.000747624,0,-0.00302226
5.83801,-0.449344,0.222735,0.196248,0.193704,0.0848763,-0.449344,0.222735,0.0919183,0.0949293,0.113,0.0153327,0.0128516,-0.0328589,-0.00871518,-0.00128225,0.0153327,0.0128516,-0.000747624,0,-0.00286863
5.83977,-0.449344,0.222735,0.196186,0.19375,0.0848727,-0.449344,0.222735,0.0919138,0.0949293,0.112996,0.0153327,0.0128516,-0.0343223,-0.00720061,-0.00137321,0.0153327,0.0128516,-0.000875272,0,-0.00296923
5.84064,-0.449344,0.222735,0.196138,0.193715,0.0848713,-0.449344,0.222735,0.0919138,0.0949293,0.112991,0.0153327,0.0128516,-0.0348875,-0.00761136,-0.00139069,0.0153327,0.0128516,-0.000875272,0,-0.0030223
5.84143,-0.449344,0.222785,0.196125,0.193796,0.0848692,-0.449344,0.222785,0.0919093,0.0949293,0.112991,0.0153327,0.0130298,-0.0351299,-0.00619044,-0.00142657,0.0153327,0.0130298,-0.000954397,0,-0.0030223
5.84245,-0.449344,0.222785,0.196063,0.193842,0.0848657,-0.449344,0.222785,0.0919048,0.0949293,0.112987,0.0153327,0.0130298,-0.0364404,0.00145571,-0.00161964,0.0153327,0.0130298,-0.0013802,0,-0.00302245
5.84344,-0.449344,0.222785,0.196015,0.193807,0.0848643,-0.449344,0.222785,0.0919048,0.0949293,0.112982,0.0153327,0.0130298,-0.0376332,0.000589426,-0.0016565,0.0153327,0.0130298,-0.0013802,0,-0.00313445
5.84501,-0.449344,0.222836,0.196002,0.193888,0.0848622,-0.449344,0.222836,0.0919003,0.0949293,0.112982,0.0153327,0.0143223,-0.0407456,0.018772,-0.00211528,0.0153327,0.0143223,-0.00239231,0,-0.00313445
5.84603,-0.449272,0.222836,0.19594,0.193933,0.0848587,-0.449272,0.222836,0.0918959,0.0949293,0.112978,0.0120324,0.0143223,-0.0412689,0.0258243,-0.00226346,0.0120324,0.0143223,-0.00276031,0,-0.00307746
5.84703,-0.449272,0.222887,0.195878,0.193979,0.0848552,-0.449272,0.222887,0.0918914,0.0949293,0.112973,0.0120324,0.0157663,-0.0429961,0.035929,-0.00251849,0.0120324,0.0157663,-0.0033226,0,-0.00307744
5.84803,-0.449272,0.222887,0.195817,0.194025,0.0848517,-0.449272,0.222887,0.0918869,0.0949293,0.112969,0.0120324,0.0157663,-0.0436924,0.031891,-0.00247751,0.0120324,0.0157663,-0.00314764,0,-0.00319351
5.84977,-0.449272,0.222938,0.195817,0.194025,0.0848517,-0.449272,0.222938,0.0918869,0.0949293,0.112969,0.0120324,0.0170562,-0.0436924,0.031891,-0.00247751,0.0120324,0.0170562,-0.00314764,0,-0.00319351
5.8503,-0.449272,0.222938,0.195742,0.194152,0.0848462,-0.449272,0.222938,0.0918779,0.0949293,0.112964,0.0120324,0.0170562,-0.0425346,0.0478739,-0.00271078,0.0120324,0.0170562,-0.00389692,0,-0.00286876
5.85144,-0.449272,0.222989,0.195617,0.19424,0.0848445,-0.449272,0.222989,0.0918735,0.0949338,0.11296,0.0120324,0.0197494,-0.040795,0.0443217,-0.00257206,0.0120324,0.0197494,-0.0036586,0,-0.0027747
5.85245,-0.449272,0.222989,0.195556,0.194286,0.084841,-0.449272,0.222989,0.091869,0.0949338,0.112955,0.0120324,0.0197494,-0.0441934,0.0541694,-0.00289581,0.0120324,0.0197494,-0.0042679,0,-0.00291816
5.85345,-0.449272,0.22304,0.195542,0.194367,0.0848389,-0.449272,0.22304,0.0918645,0.0949338,0.112955,0.0120324,0.0215653,-0.0442047,0.0542493,-0.00289784,0.0120324,0.0215653,-0.0042719,0,-0.00291816
5.85526,-0.449272,0.22304,0.19548,0.194413,0.0848354,-0.449272,0.22304,0.09186,0.0949338,0.112951,0.0120324,0.0215653,-0.0421974,0.0557084,-0.0028361,0.0120324,0.0215653,-0.00427187,0,-0.00272989
5.85639,-0.449272,0.22309,0.195294,0.194547,0.0848302,-0.449272,0.22309,0.0918511,0.0949383,0.112942,0.0120324,0.0228799,-0.0528436,0.057066,-0.00332707,0.0120324,0.0228799,-0.00472127,0,-0.00360083
5.85802,-0.449272,0.223141,0.195233,0.194593,0.0848267,-0.449272,0.223141,0.0918466,0.0949383,0.112938,0.0120324,0.0246853,-0.0553508,0.060551,-0.00349901,0.0120324,0.0246853,-0.00498361,0,-0.00376087
5.86001,-0.449272,0.223192,0.195096,0.194765,0.0848177,-0.449272,0.223192,0.0918331,0.0949383,0.112929,0.0120324,0.0246848,-0.0611071,0.0537693,-0.00363139,0.0120324,0.0246848,-0.00485446,0,-0.00433943
5.86115,-0.449272,0.223192,0.195035,0.194811,0.0848142,-0.449272,0.223192,0.0918287,0.0949383,0.112924,0.0120324,0.0246848,-0.0653904,0.0624457,-0.00397341,0.0120324,0.0246848,-0.00543728,0,-0.00457395
5.86211,-0.449272,0.223243,0.194849,0.194946,0.0848089,-0.449272,0.223243,0.0918197,0.0949428,0.112915,0.0120324,0.0271889,-0.06682,0.0685032,-0.00414465,0.0120324,0.0271889,-0.00578798,0,-0.00460814
5.8631,-0.449272,0.223294,0.194787,0.194992,0.0848054,-0.449272,0.223294,0.0918152,0.0949428,0.112911,0.0120324,0.0302588,-0.0714633,0.070053,-0.00437598,0.0120324,0.0302588,-0.00603135,0,-0.00497448
5.8641,-0.449272,0.223345,0.194712,0.195118,0.0847999,-0.449272,0.223345,0.0918062,0.0949428,0.112906,0.0120324,0.0307556,-0.0670681,0.0724046,-0.00422568,0.0120324,0.0307556,-0.00598899,0,-0.00457427
5.8651,-0.449272,0.223345,0.194589,0.19521,0.0847929,-0.449272,0.223345,0.0917973,0.0949428,0.112897,0.0120324,0.0307556,-0.080011,0.0701463,-0.00475352,0.0120324,0.0307556,-0.0063424,0,-0.00568901
5.86713,-0.449272,0.223395,0.194528,0.195256,0.0847894,-0.449272,0.223395,0.0917928,0.0949428,0.112893,0.0120324,0.0323467,-0.0763737,0.0707394,-0.004605,0.0120324,0.0323467,-0.00624082,0,-0.0053769
5.86877,-0.449272,0.223497,0.194281,0.195437,0.0847806,-0.449272,0.223497,0.0917794,0.0949473,0.112879,0.0120324,0.0341106,-0.0837398,0.0633929,-0.00479891,0.0120324,0.0341106,-0.00614261,0,-0.00609882
5.86944,-0.449272,0.223497,0.194172,0.195448,0.0847756,-0.449272,0.223497,0.0917749,0.0949473,0.11287,0.0118812,0.0341106,-0.0860749,0.0526477,-0.00471083,0.0118812,0.0341106,-0.00569613,0,-0.00644732
5.87044,-0.449272,0.223548,0.194034,0.195618,0.0847719,-0.449272,0.223548,0.0917659,0.0949517,0.112866,0.0114079,0.0341099,-0.0995884,0.0595603,-0.0043125,0.0114079,0.0341099,-0.0056072,0.000940068,-0.00650338
5.87144,-0.449272,0.223599,0.193924,0.195629,0.0847669,-0.449272,0.223599,0.0917614,0.0949517,0.112857,0.0109708,0.0375209,-0.111321,0.0510048,-0.00467569,0.0109708,0.0375209,-0.00560721,0.000940068,-0.00760651
5.87244,-0.449272,0.22365,0.193863,0.195675,0.0847634,-0.449272,0.22365,0.091757,0.0949517,0.112852,0.010566,0.0375201,-0.10876,0.0644471,-0.0048029,0.010566,0.0375201,-0.00617882,0.000940068,-0.00720177
5.87344,-0.449272,0.223701,0.193754,0.195686,0.0847584,-0.449272,0.223701,0.0917525,0.0949517,0.112843,0.0101901,0.0399144,-0.110442,0.0633886,-0.00485856,0.0101901,0.0399144,-0.00618746,0.000940068,-0.00735793
5.87444,-0.449272,0.223751,0.193645,0.195697,0.0847534,-0.449272,0.223751,0.091748,0.0949517,0.112834,0.00988237,0.0426373,-0.106581,0.0570191,-0.00457654,0.00988237,0.0426373,-0.00573447,0.000940068,-0.00712611
5.87545,-0.449272,0.223751,0.193459,0.195832,0.0847482,-0.449272,0.223751,0.091739,0.0949562,0.112825,0.00955272,0.0426373,-0.119522,0.0440649,-0.00487504,0.00955272,0.0426373,-0.00552796,0.00097416,-0.0083582
5.87702,-0.449272,0.223802,0.19335,0.195843,0.0847432,-0.449272,0.223802,0.0917346,0.0949562,0.112817,0.00920717,0.0390836,-0.13728,0.036225,-0.00551583,0.00920717,0.0390836,-0.00578076,0.00097416,-0.00995517
5.87851,-0.449272,0.223853,0.193055,0.195989,0.084733,-0.449272,0.223853,0.0917211,0.0949607,0.112799,0.00865091,0.0414599,-0.134829,0.0637479,-0.00579933,0.00865091,0.0414599,-0.00696874,0.00105962,-0.00927305
5.87944,-0.449272,0.223955,0.192933,0.196081,0.0847259,-0.449272,0.223955,0.0917122,0.0949607,0.11279,0.00839724,0.0405623,-0.140331,0.0583587,-0.00594615,0.00839724,0.0405623,-0.00690109,0.00105962,-0.00981068
5.88044,-0.449272,0.224006,0.192776,0.196058,0.0847195,-0.449272,0.224006,0.0917077,0.0949607,0.112776,0.00815801,0.0446691,-0.144218,0.0387351,-0.00576857,0.00815801,0.0446691,-0.0060739,0.00105962,-0.0104146
5.88146,-0.449272,0.224056,0.192604,0.196111,0.0847163,-0.449272,0.224056,0.0917032,0.0949652,0.112767,0.00793204,0.0466106,-0.141856,0.0387045,-0.00536527,0.00793204,0.0466106,-0.00574158,0.00131296,-0.00995545
5.88245,-0.449272,0.224107,0.192481,0.196203,0.0847093,-0.449272,0.224107,0.0916942,0.0949652,0.112758,0.00771825,0.0551783,-0.142882,0.04485,-0.00552098,0.00771825,0.0551783,-0.00608206,0.00131296,-0.00995523
5.88344,-0.449272,0.224158,0.192325,0.19618,0.0847028,-0.449272,0.224158,0.0916897,0.0949652,0.112745,0.00751569,0.0539868,-0.167499,0.0397255,-0.00651275,0.00751569,0.0539868,-0.00671747,0.00131296,-0.012088
5.88444,-0.449272,0.224209,0.192139,0.196314,0.0846975,-0.449272,0.224209,0.0916808,0.0949697,0.112736,0.0073235,0.0547706,-0.16026,0.0390956,-0.00616248,0.0073235,0.0547706,-0.00640769,0.00133223,-0.0114729
5.88544,-0.449272,0.22426,0.191983,0.196291,0.0846911,-0.449272,0.22426,0.0916763,0.0949697,0.112722,0.00714088,0.0576577,-0.155426,0.0370538,-0.00591476,0.00714088,0.0576577,-0.00613384,0.00133223,-0.011098
5.88647,-0.449272,0.224311,0.191812,0.196348,0.0846826,-0.449272,0.224311,0.0916673,0.0949697,0.112709,0.00696714,0.0493652,-0.162342,0.0375279,-0.00622888,0.00696714,0.0493652,-0.00640749,0.00133223,-0.0116711
5.88745,-0.449272,0.224361,0.191641,0.196402,0.0846794,-0.449272,0.224361,0.0916629,0.0949741,0.1127,0.00680166,0.0539824,-0.166877,0.0405129,-0.00633034,0.00680166,0.0539824,-0.00659391,0.00146114,-0.0118758
5.88847,-0.449272,0.224463,0.191408,0.196501,0.0846727,-0.449272,0.224463,0.0916539,0.0949786,0.112687,0.00664386,0.0586255,-0.18515,0.031496,-0.00670067,0.00664386,0.0586255,-0.00658413,0.00169323,-0.0132933
5.88945,-0.449272,0.224514,0.191251,0.196478,0.0846662,-0.449272,0.224514,0.0916494,0.0949786,0.112673,0.00649321,0.0694836,-0.177248,0.0434607,-0.0065677,0.00649321,0.0694836,-0.00689014,0.00169323,-0.0124636
5.89045,-0.449272,0.224565,0.191032,0.196496,0.0846615,-0.449272,0.224565,0.0916449,0.0949831,0.11266,0.00633169,0.0635946,-0.180627,0.0343219,-0.00643619,0.00633169,0.0635946,-0.00646543,0.00179382,-0.0127724
5.89145,-0.449272,0.224616,0.190861,0.196554,0.084653,-0.449272,0.224616,0.091636,0.0949831,0.112646,0.00621153,0.0582332,-0.190513,0.0191065,-0.00660163,0.00621153,0.0582332,-0.00607337,0.00179382,-0.0138158
5.89245,-0.449272,0.224717,0.190705,0.19653,0.0846465,-0.449272,0.224717,0.0916315,0.0949831,0.112633,0.00607965,0.0646104,-0.185893,0.0113964,-0.0062619,0.00607965,0.0646104,-0.00552777,0.00179382,-0.0135384
5.89346,-0.449272,0.224768,0.190375,0.196556,0.0846422,-0.449272,0.224768,0.091627,0.0949921,0.112615,0.00593784,0.0651713,-0.233396,-0.0173222,-0.00681332,0.00593784,0.0651713,-0.00498447,0.00266367,-0.0170189
5.89446,-0.449272,0.22487,0.190219,0.196532,0.0846357,-0.449272,0.22487,0.0916225,0.0949921,0.112601,0.00581722,0.0707906,-0.216368,-0.0019895,-0.00633846,0.00581722,0.0707906,-0.00512666,0.00266367,-0.0153778
5.89545,-0.449272,0.22487,0.19011,0.196543,0.0846307,-0.449272,0.22487,0.0916181,0.0949921,0.112592,0.00572992,0.0707906,-0.186638,0.0142743,-0.00532014,0.00572992,0.0707906,-0.00485516,0.00266367,-0.0126602
5.89645,-0.449272,0.224972,0.189843,0.196527,0.0846245,-0.449272,0.224972,0.0916136,0.0949965,0.112575,0.00559011,0.0646875,-0.206687,-0.00742185,-0.00615013,0.00559011,0.0646875,-0.00478488,0.00238399,-0.0149359
5.89745,-0.449272,0.225022,0.189686,0.196503,0.0846181,-0.449272,0.225022,0.0916091,0.0949965,0.112561,0.00549623,0.0630563,-0.243818,-0.0246953,-0.00747957,0.00549623,0.0630563,-0.00527711,0.00238399,-0.0182887
5.89846,-0.449272,0.225124,0.189467,0.196522,0.0846134,-0.449272,0.225124,0.0916046,0.095001,0.112548,0.00539273,0.0714654,-0.229105,-0.013872,-0.00691066,0.00539273,0.0714654,-0.00518583,0.00248196,-0.016804
5.89946,-0.449201,0.225175,0.189187,0.196586,0.0846052,-0.449201,0.225175,0.0915957,0.0950055,0.11253,0.00388337,0.0702166,-0.204996,0.0159929,-0.00608461,0.00388337,0.0702166,-0.00554267,0.00273492,-0.0141044
